country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B
CHE,VNM,2013,1738654720.0000002,280879999.9999999,2019534720.0,89342344.05318911,13118913.355752114,75873490.12905923,1255556405.3223166,32148380.159894858,66260366.41621654,111439905.65274,94914914.91083156,47245290.32611335,10636836.854046823,41441140.5653722,59781895.82742537,12126986.563910495,18582019.61947596,79063660.106772,12002170.136883756
CHE,VNM,2014,438342751.99999994,249782959.99999994,688125711.9999999,54870883.49431669,6257034.874894767,42706640.50212326,104498390.43902256,29990498.588207103,50735763.08771812,64468233.429298714,84815307.58441877,35939825.648415536,8221554.529135217,45512126.262330994,43139474.30049972,16465444.898593135,19792638.183979884,68826537.23619296,11885358.94085253
CHE,VNM,2015,488495519.99999994,219182720.0,707678240.0,51804171.72759848,7478036.219184805,48844748.36457999,106601588.18467052,30943826.098565426,44088859.29507697,81123681.78801078,117610608.32231297,23734530.74487681,8821000.834381204,34967794.36570663,36997958.885443725,20282411.103196032,12558819.02537599,66197313.17805919,15622891.862960417
CHE,VNM,2016,517352480.0,557874304.0,1075226784.0,41991904.62373743,5256899.756742391,36025517.74820058,181989115.4438724,33689746.25555858,29514185.38005246,68818166.08527958,120066944.70655654,38932162.690461226,19190361.485769935,64704987.002692826,198883030.9450431,69889611.43902463,30544416.375267997,105786592.21635616,29943141.845384125
CHE,VNM,2017,573059520.0,220917008.0,793976528.0,48571093.15773219,8747102.321059136,47018359.12775144,139832057.56163028,45128967.93697436,43381904.8626178,95637329.34101065,144742705.6912241,20739928.650491856,18793524.02286879,36075702.75323042,25587192.24867265,17875075.830195285,18155742.886631396,75329623.1539956,8360218.453913976
CHE,VNM,2018,610220480.0,154207887.99999997,764428368.0,51688520.176512145,12600425.08093254,52924404.79853629,154085209.8973192,35428504.5424283,42818690.252876654,116987466.71562636,143687258.53576848,13413458.413145095,10774646.517963896,29848225.54657914,17014635.92385106,7986567.447636721,11432335.24644914,56783771.74227358,6954247.162101337
CHE,VNM,2019,677245824.0,1373527168.0,2050772992.0,32126196.88382766,7566299.48492913,40406161.85783154,371727610.1583414,26168405.378637325,39313211.66709317,79698758.17671198,80239180.39262773,42862874.245647304,39100300.93002456,121041678.54528505,890106814.619536,14612564.349007642,67923795.2624663,174456372.22189528,23422767.8261379
CHE,VNM,2020,624279360.0,234611264.00000003,858890624.0,30526674.24276552,5294958.750905359,41429110.49512501,354425228.03958786,27641642.43316226,41583419.368582286,54538570.328795575,68839756.34107617,22892450.08555443,11245559.291024383,42012148.9030894,46177816.9800639,9001596.877720514,32873580.525414325,62386866.34088327,8021244.996249812
CHE,VNM,2021,439115872.0,199700128.0,638816000.0,25916990.22765504,13655069.925522164,51377250.32550933,124914332.8030672,22830633.89169268,55822381.50646895,66227564.029525355,78371649.29055926,15562950.18799513,34091871.19061957,38072289.02613561,14524611.772651711,11233643.28310174,29305877.567332517,48853290.98721289,8055593.984950801
CHE,VNM,2022,387183680.0,141641983.99999997,528825664.0,32326154.94427925,6299273.604081067,46640806.34687657,136204718.30677798,24658125.57243675,97879303.0671596,40030367.83009223,3144930.3282965315,12025389.31906586,10337588.217788978,31114038.80799076,15742225.374704445,3770030.00582224,25042050.833137788,41319781.65435377,2290879.7871361473
CHE,VNM,2023,414920064.0,159591759.9999999,574511823.9999999,30382412.218853172,5581134.446614798,47521699.280058585,168803469.739187,25412285.65598366,84279535.72167565,51491112.590428814,1448414.3471983185,12931242.010102162,6710601.474039219,18814173.369603608,68797384.55851243,7742898.168221374,9745493.860496696,28892235.58422343,5957730.974801005
THA,AUS,2006,4904624128.000001,3628077824.0,8532701952.000001,378469161.5954705,771163853.4820825,1238490496.2636693,708408484.5144496,1281912420.0169911,92581884.94541752,114733874.22971693,318863952.9522027,315809651.66783464,433342139.55573666,847960582.3468344,517870197.2270804,981609483.872018,97870023.70408402,140687343.93843517,292928401.68797666
THA,AUS,2007,6413210112.0,3996537599.9999995,10409747712.0,447770664.4883936,1128443602.766103,1338152180.1303124,897652496.3877418,2075356601.71889,165535529.58558273,154329297.30981803,205969739.61315855,264071495.12233397,544850469.7028736,787269991.9534628,555504206.2818356,1399759074.8346643,168778072.06520703,143419716.00407535,132884574.035547
THA,AUS,2008,8212296191.999999,4673008640.0,12885304832.0,562870027.9299848,1384239609.3514376,1512822657.2277875,1699401323.115949,2401226322.533001,170619096.0465782,175933500.65400204,305183655.1412593,322213871.1721096,642081393.0700469,814260483.1722806,984509045.475924,1453955804.116323,152913607.4931165,146521145.50287026,156553289.99732858
THA,AUS,2009,8971182079.999998,3490212096.0,12461394175.999998,600783860.2321188,1253007896.1431184,2073549045.5280056,2381931370.623978,1906282297.8368263,198241479.90920877,240856800.58673325,316529329.14000934,231016180.5228125,344054743.8379291,479689810.52328616,1293825051.4273791,803099069.5811731,110330613.47428344,113462091.5899944,114734535.04314232
THA,AUS,2010,9653263360.0,5544699392.0,15197962752.0,614581353.9227248,1820178562.7801251,1651688715.3285055,2204562417.5994215,2525147627.5868864,287346582.9560074,204565885.31038848,345192214.51594174,364694587.6438106,807093085.4638724,773157395.3803588,1377393325.5194027,1625986475.334769,197438069.2341792,176881960.34137458,222054493.0822324
THA,AUS,2011,7916633088.0,6994264576.0,14910897664.0,558514140.5248271,1648818925.5834577,1168294905.274434,2010233054.5331788,1786222454.5330465,194386740.74501067,189795455.86610657,360367410.9399381,514368237.35314214,949408312.9434496,1044593039.0911708,1826194037.03134,1769984716.2141328,234277805.3254417,264759037.8447408,390679390.19658184
THA,AUS,2012,9516063743.999998,4943991296.000001,14460055040.0,1100990774.7733967,1578224817.2636962,1868980289.2509055,1417134833.399208,2864888091.394912,194954434.7145152,287567553.0421533,203322950.16121164,545394509.2722721,584221344.848827,938748529.0874864,732505730.2923462,1638112628.312348,140298889.46886316,225533010.60805383,139176654.10980353
THA,AUS,2013,9873754111.999998,4645120000.000001,14518874112.0,989576581.5064209,1648906122.8254466,1803489053.492793,1327856541.8790092,3352570565.6315074,187829187.98362252,314251219.78556776,249274838.8956319,466757647.29989374,639633252.2083112,813450792.6957864,574888170.6393435,1721039301.9913414,126189117.60098696,197519111.62726784,105642605.93706948
THA,AUS,2014,8741182463.999998,4415654400.000001,13156836864.0,946856231.297046,1922003773.821594,1492754777.4595304,852741376.0289158,2866596937.1798964,206565366.7356778,293435835.8956502,160228165.58168846,466530755.4331379,785453389.4439065,742481878.6571418,363441649.0775445,1622044955.7076385,160428611.607667,188876495.46219796,86396664.61076617
THA,AUS,2015,9135270912.0,3110789887.9999995,12246060800.0,922220807.346346,1340193340.158527,1726848073.3048708,913941977.7528304,3513498451.84854,237817658.1030424,316206819.9793334,164543783.50651026,356257986.66657627,357928042.802927,594458565.7696587,239018072.77462825,1273699428.5365343,111548920.65535556,119695334.19781964,58183536.59649992
THA,AUS,2016,9631497215.999996,3905287167.9999995,13536784383.999996,915137062.511418,1061323165.9113314,1623233934.6872196,1255827947.8376312,4127238887.546804,181129065.28139767,315322595.21010363,152284557.01409236,384003938.42765146,347339801.9026248,675345580.7752137,404741826.044103,1767190956.3116376,108367207.59977733,143901481.22280768,74396375.71618415
THA,AUS,2017,9645262848.0,3121024767.9999995,12766287616.0,949333976.5214562,1206230561.0236208,1499459499.5416012,1297817759.7796557,4186191817.445322,141311470.7603718,272327045.07554656,92590717.8524244,318959259.2807884,227988620.71131173,503939270.09442014,304763020.6470066,1527692261.9047456,78263161.81240694,109106674.51764084,50312499.03167937
THA,AUS,2018,9619996671.999998,4372889600.0,13992886271.999998,868467032.0352848,1620365689.36369,1356146654.453814,1368777703.724763,3920682536.107079,145029116.89385927,264025075.7581558,76502863.66335338,423942447.0763854,655949645.8181921,636602913.97613,447376130.34720975,1897006417.789678,104284837.26695403,151627723.43213573,56099484.29331484
THA,AUS,2019,8983274495.999998,2737175552.0,11720450047.999998,952307843.5617938,1421180672.7194304,1461280845.2232234,1040795580.8417563,3557482223.8167295,187894642.8046719,302256531.7308566,60076155.301537424,323236804.5746347,250787238.864804,465680483.07512426,269450710.6626957,1209162523.7578976,76030796.65963817,111904608.24797206,30922386.1572335
THA,AUS,2020,8482830848.0,2403649535.9999995,10886480384.0,1046864871.032952,1330576202.6202044,1464802744.1383696,1001248470.4709144,3128903421.102194,159259017.1787795,278697817.2989845,72478304.15760228,312759284.3103039,191551992.906824,439444176.0353941,263036738.97818905,921774108.781416,77669630.88871385,98984964.5366296,98428639.5625292
THA,AUS,2021,8898992128.0,4203357183.9999995,13102349312.0,1017922489.7651772,1827711939.067139,1512135229.4947522,777952662.7700616,3320561105.072764,144953319.61459365,220041821.16214177,77713561.05337049,523815246.45134175,407380390.8149091,792527873.5287336,322283098.4128882,1830110123.1313317,120886385.6785682,146814132.94954693,59539933.032679886
THA,AUS,2022,8525094399.999998,4271565056.0000005,12796659455.999998,949514544.3822815,2193905337.9837036,1335617203.6103623,687102735.5752034,2960178083.572153,169264398.5662498,224475662.04706335,5036434.262981841,567509781.5752869,342020662.86372006,863486716.4070852,323008650.57766616,1832316843.341192,159470267.23636764,179620498.57463327,4131635.424048983
THA,AUS,2023,8966886399.999998,4480967168.000001,13447853568.0,1165412167.528852,2281702874.4422884,1161025166.6414857,301257631.8775328,3548293050.5877066,261691116.44808984,243488521.92159393,4015870.5524491305,625216911.2467296,590746500.0135099,671560636.1368401,160439211.84997293,2123013906.589314,135264751.1297469,171851375.9699209,2873875.063965525
THA,CHN,2006,13227685887.999996,10934895616.0,24162581503.999996,1470620281.4566684,2358241058.075221,2493377825.4267673,730136464.8884684,866560127.7049305,3006537453.604623,253627460.6609635,2048585216.1823568,1121037431.9772966,2034585147.6196048,1523005161.856516,495843857.5761789,681580227.1028398,2915542231.3999867,278779078.24906164,1884522480.2185163
THA,CHN,2007,16031840255.999998,12936896512.0,28968736768.0,1689810836.2475872,2781412147.164762,3384001590.5127873,849281218.0063204,1423050195.9530263,4611652463.914636,330875455.61279005,961756348.5880904,1295497581.500508,2381841307.6495028,2088009839.741472,573268179.9534839,784188201.0039651,4790734670.415529,333420800.89185876,689935930.8436804
THA,CHN,2008,16670113792.0,16141536255.999998,32811650048.0,1840661078.1692247,2915870465.7589993,3553423395.6373663,865515617.5497227,1210522272.2169766,4922706951.348231,363409383.6286156,998004627.6908612,1705161882.7649827,2837032378.0116544,2529553175.748348,754564368.3483479,1034051161.5922556,5864587759.519094,524996317.7156848,891589212.2996312
THA,CHN,2009,16875370495.999998,13992478720.0,30867849216.0,1974426050.736486,2948923171.2469397,3665875209.902341,868308660.030162,761142710.9977977,5132377622.1195755,411829461.0402877,1112487609.9264102,1542388681.4670007,2491320701.2045417,2073441613.1578,676191966.5546268,570897269.7644278,5281170471.177423,526815370.86065793,830252645.8135226
THA,CHN,2010,22123212800.0,20348024832.000004,42471237632.0,2720915212.673772,4201733414.039183,4814309099.966049,1187673810.2617214,1282802899.601089,5973078748.456304,586660646.3355585,1356038968.6663198,2562090653.8977494,3728460899.1208434,3290679635.4176745,1077748709.970374,1004517355.6454492,6775788719.298363,818600614.6458914,1090138244.003656
THA,CHN,2011,25968596992.000004,25700007935.999996,51668604928.0,4044650173.8811913,5049512489.794119,5481219147.989667,1287343395.2970693,1641279902.461138,6026156691.514784,678603672.6534145,1759831518.4086163,3778594698.748613,4763252985.551271,4198883041.936054,1279841484.0425413,1520689521.391868,7512732560.324586,1090674370.8154032,1555339273.18966
THA,CHN,2012,26168242176.0,30598393856.0,56766636032.0,3522333943.173118,5399895822.501463,5894558245.090927,1101881656.645932,2070349829.6219084,5606062639.707683,744166333.5215292,1828993705.7374368,4527818869.883361,6003182840.533099,5068054426.057524,1491782416.4149835,2214162696.8591247,8233957077.132837,1427168707.4382746,1632266821.6807964
THA,CHN,2013,26001596416.0,31751573503.999996,57753169920.0,3588403912.789025,5794941470.036015,5964983933.912477,1165045565.8858848,2373064447.389159,4455874650.510592,754634166.1002829,1904648269.3765624,4882494105.8342,6716808746.958529,5786575661.848904,1775865590.3730035,2339838874.948132,6801459847.672102,1364221213.9570017,2084309462.4081216
THA,CHN,2014,23584014336.0,32594997248.0,56179011584.0,3242009814.113008,4717332404.105108,5984089490.964199,1130361113.1370895,2137019608.8289208,3686404184.610878,834353917.9631171,1852443802.2776775,5099760644.626168,6107733086.7248,6405295420.11174,2172725075.39324,2551106762.7168264,6693556966.711973,1439340610.9074426,2125478680.8078024
THA,CHN,2015,22188451840.0,36381200384.0,58569652224.0,3051931306.074158,3563873523.1015043,6171127556.952595,1058397577.138214,1973926816.8111975,3472467379.598967,1053011893.9591392,1843715786.3642228,5654100062.055763,5418746938.171764,7237158587.257219,2598839118.940589,2887381455.0888195,7114268538.748689,1847676078.5082197,3623029605.2289352
THA,CHN,2016,22207762432.0,35998863360.0,58206625792.0,2748139075.868967,3493073058.8240714,6202567350.785565,1028785493.789039,2413101458.949404,3271560600.7647676,1181411358.2306683,1869124034.7875168,4854728251.772028,5119981525.257772,7034780424.2421875,3009072647.493,3183125405.631803,7066173203.428307,2097126768.116076,3633875134.0588226
THA,CHN,2017,27091621888.000004,35772329984.0,62863951872.0,3491657728.238536,4803505224.217527,7273945815.326572,1309833282.2413669,2783153178.130099,4059771910.547953,1334078342.898951,2035676406.3989935,5092103658.816114,6216878960.492178,7569761760.752077,1889232908.389404,3074971950.960483,6719947846.223121,2019365512.557672,3190067385.8089504
THA,CHN,2018,27064385536.0,38773489664.0,65837875200.0,3149609350.9802747,5218052327.23819,7450407918.044999,1357920044.9835496,2736476816.9326596,4007531313.793166,1196272043.1320367,1948115720.8951244,5248563612.47395,7016828420.901979,8171607334.358336,2065255858.6157596,3649895798.791864,7771225993.645552,1986728292.9505436,2863384352.2620115
THA,CHN,2019,25593464832.0,40145227776.0,65738692608.0,3323530159.4242043,4550789874.563375,6811497580.50522,1305803180.8114643,2828638748.254134,3659090451.1417623,1223811269.8820558,1890303567.4177816,5792932060.783585,6503892397.857187,8267235496.111256,2143570808.8490367,3522654973.0979934,8966988358.899231,2106291161.082241,2841662519.319471
THA,CHN,2020,25752825856.000004,44036751360.0,69789577216.0,3527375704.575813,4220307979.175667,7122208104.19197,1137328561.168272,2745555675.1015058,4043012766.1403394,1043645465.227366,1913391600.4190664,6336911851.858799,6251083827.134804,9643459619.311909,2221360864.4513216,3901443170.812067,10151532050.62994,2273141497.163608,3257818478.637557
THA,CHN,2021,30364454912.000004,57590153215.99999,87954608128.0,4584444988.824175,4877988292.340493,8245404781.455268,1209267134.0810254,3317980209.2999697,4674302716.153717,953183966.5512244,2501882823.294131,8790151413.535915,7885425966.148067,12830918828.3938,2805481507.165372,5549878676.318923,13068703491.435308,2462442767.3224354,4197150565.6801767
THA,CHN,2022,26219849728.0,60679213056.0,86899062784.0,3949231055.453749,4379696923.525578,7631389711.491251,1079363119.9773915,2731725660.0014224,5498960484.4192505,914932674.228186,34550098.90317205,9244492820.84334,8618730101.781036,15263093845.556805,3550201229.0631433,5966183356.65304,14759263873.491396,2671483003.6053543,605764825.0058867
THA,CHN,2023,25294936064.0,57516314624.0,82811250688.0,4137854221.93337,3632088525.818167,7242155664.220488,998744220.1669846,3194267386.5410733,5194112960.108418,853640347.9835569,42072737.22793894,9334256956.139795,7515515356.717382,14589584399.161182,2864933334.4954724,6341148619.110293,13303131433.412844,2535569723.928106,1032174801.0349246
THA,FRA,2006,1606791936.0,942344512.0,2549136448.0,183462526.069789,110417956.48663716,250471284.4505005,237048770.4386395,383815903.2767693,122239514.90937547,134150281.78491642,185185698.5833727,140571158.81030542,45510501.118520185,157492762.12343335,185361379.64957795,105126185.55003442,86759418.35890123,61923044.697719015,159600061.69150847
THA,FRA,2007,1813727231.9999998,1462343167.9999998,3276070399.9999995,261250299.7811388,140221540.9813411,364452817.60322875,279999478.681891,306004085.9504778,136370307.96322355,185459498.11888316,139969202.91981578,203508005.0697953,74759830.99981417,265572485.5600405,268446656.3914184,266911942.63884267,164679239.6794698,101059594.98735884,117405412.67326024
THA,FRA,2008,1945201664.0,1554595200.0,3499796864.0,324661034.9314209,156057087.72807574,380435657.644718,239140257.95283747,287654925.9586417,178538619.5587855,236685884.8140771,142028195.41144338,250335505.6728736,96287097.43695046,246044896.60685503,248618901.09487516,280832965.34749043,170291999.5396206,127810271.7912596,134373562.51007506
THA,FRA,2009,1619649408.0000002,1658425088.0,3278074496.0,241853744.86046717,90173901.4388738,242068564.69067252,171230940.4774619,455403008.1699723,101495453.19340762,202280598.9879669,115143196.18117788,242873040.62918788,102060735.1769928,228164975.05587968,241665463.47192872,399889563.21712154,159716199.5935946,135354723.34831607,148700387.50697854
THA,FRA,2010,1815771136.0,2079834751.9999998,3895605888.0,303839782.0659734,122958025.81332056,352207896.67390865,221025608.34908187,274912073.54586965,122025651.78427954,258382228.28900647,160419869.47855967,278092201.02379024,76340835.14767309,283837170.67273414,263363167.86637068,615901124.8247344,178354855.86233863,165850540.95085114,218094855.65150747
THA,FRA,2011,1865129599.9999998,1498641152.0,3363770752.0,277530773.89858586,120843572.69876748,304093735.04315156,187159542.59721696,512567013.0421592,110271173.15692727,218816088.75121984,133847700.81197163,234891115.11103043,71990530.49051172,239584400.7695056,224123848.34681487,294904319.5914644,128449161.8299842,127829814.35034624,176867961.51034224
THA,FRA,2012,1575928576.0000002,2692264704.0,4268193280.0,212205172.92636693,90172762.34887102,205793900.0217869,123349820.72320648,664310709.0138462,58797866.76188055,161505253.85375607,59793090.35028585,355342276.91567594,90044889.5128281,315328119.4669219,312502897.268122,1017173723.9459022,189687048.43542743,208970417.84577495,203215330.60934705
THA,FRA,2013,1591481983.9999998,3122540543.9999995,4714022527.999999,180001829.71165246,118098029.5491355,194605874.53460208,103834867.23337066,714444698.1544656,65833201.29871022,166364258.0382008,48299225.479862735,362522816.32928795,132380974.11837631,364943809.9521669,296910715.7757675,1253392428.0297103,236970522.6340508,269104275.87668306,206315001.2839565
THA,FRA,2014,1547996031.9999998,1749060736.0,3297056768.0,238294646.33327684,118175779.38626458,282155527.34907997,136691809.29062092,420106019.71832794,71945114.32387353,224833572.60799745,55793562.99055862,245368811.19188216,100358855.8494878,260272080.7759277,209991665.79503623,428845116.7838055,189011408.68101063,181063938.69812408,134148858.2247258
THA,FRA,2015,1496592768.0,1928333055.9999995,3424925823.9999995,267686207.84083733,101361804.96010348,236525165.4435656,115254768.359661,449898734.2287189,65107642.95333737,219612686.11271444,41145758.101061866,291326066.6916609,94962732.20643598,267358231.80784175,222939459.676263,482999174.45364344,253046926.9536307,193589342.0093783,122111122.20114575
THA,FRA,2016,1449867392.0000002,1862322559.9999998,3312189952.0,212622158.29489252,89701660.36131908,242188297.1800512,103355335.72855076,478599085.2388403,60456655.86134847,210924048.85403055,52020150.48096728,245998885.02425405,84272553.10342337,297552228.7762107,225286284.71384716,476100612.3754521,236495920.2507516,175414285.62235788,121201790.133703
THA,FRA,2017,1632830720.0,2431394560.0,4064225280.0,180145003.40327933,85767363.54289012,236855985.22776732,102637367.13768736,694839003.1882126,71935925.15470007,209380229.22769868,51269843.117764466,263823656.0734299,95502363.04695427,337530076.9047803,273578615.7280808,853063346.9942511,274484243.31588477,210414177.68722984,122998080.24938875
THA,FRA,2018,1757855999.9999998,2113151488.0,3871007488.0,192881322.81376097,101276573.1322346,259260754.7326892,107551992.38792938,704730735.1184738,84909744.24365579,232637577.450971,74607300.12028524,244043302.76802084,99301447.35528894,331404169.5142453,253025201.22915265,599531880.723352,249914269.17786285,210408266.4840356,125522950.7480416
THA,FRA,2019,1641215487.9999998,1604927232.0,3246142720.0,215879371.27675137,115725439.75059988,300756492.7440508,121168721.52167946,481540766.22635514,81386975.88157773,258724586.9772502,66033133.621735394,197868746.85641757,67542598.8240439,277813479.79087335,211002902.68345907,368279828.71289486,227623066.3957067,160823017.36440632,93973591.3721984
THA,FRA,2020,1361812607.9999998,1069218111.9999999,2431030719.9999995,178847604.14816123,87703304.77582267,282067396.9389355,121302960.78900789,365533336.37492776,74564861.12977432,204476916.43910375,47316227.4042667,165896091.92330977,64413888.87136837,264364647.9102958,103435311.57318942,150105309.05665463,102464133.70973197,153393522.22476202,65145206.730687976
THA,FRA,2021,1523023103.9999998,1480647680.0,3003670784.0,215977536.37208572,129515592.0944095,304643953.85702217,148578441.5154546,392981792.8804357,72291798.53102133,196057291.4347643,62976697.31480657,225034096.71059856,113328962.60656288,323181543.61995494,137212065.28329563,300999157.9240241,128704177.4389364,173215993.95928377,78971682.45734356
THA,FRA,2022,1614259711.9999998,1157009280.0,2771268992.0,251892330.04887652,146488721.8176899,316450841.064001,184546734.80629712,367550082.41810066,85916907.68827963,256171796.14752865,5242298.009226434,198384955.24498907,62429622.481905185,249441513.95107657,128303097.62895232,201415059.08195135,128401175.46594006,177164070.27105695,11469785.874128483
THA,FRA,2023,1436862975.9999998,1315535999.9999998,2752398975.9999995,168537760.30019018,79820623.05207184,251251577.47492388,198540294.28217244,430843033.90139747,74301769.63770886,224863276.57446527,8704640.777069867,183545549.13394627,66040158.041801155,300610682.7632567,146349346.47719914,252367603.9954612,139236647.64924315,215965357.7188596,11420654.220232597
THA,DEU,2006,2623742975.9999995,3067765504.0,5691508480.0,255319524.95006448,293663529.62311757,666304019.4149625,287113242.16789967,262079668.6690612,320471795.9029663,185343122.99254507,353448072.27938277,338867466.97679657,242262259.85012463,629640397.6038172,412550769.46346074,298108300.22815436,385041883.0552815,248587803.23929256,512706623.5830723
THA,DEU,2007,3154649856.0000005,3595713024.0,6750362880.0,259302711.2000582,365371333.1541694,904976029.5340736,301100108.2740273,354112034.5689898,522275422.7352962,223278789.82090655,224233426.71247908,341308536.2939334,268460754.7987378,757374180.4769121,400507591.51795375,356056485.66620207,764125198.9802699,285692484.65212554,422187791.6138653
THA,DEU,2008,3292519680.0,3854122751.9999995,7146642432.0,335182996.5985552,380418001.17892873,851175328.2079136,318968917.60152966,479640217.60126305,500722294.657221,233401448.0540251,193010476.1005634,411377677.1573101,281989170.87929624,806175151.4789162,425361529.0459464,523597053.493398,770036832.2587849,264704633.52173063,370880704.1646176
THA,DEU,2009,2748166399.9999995,3106066175.9999995,5854232575.999999,259231832.05894527,327891354.6188393,682892668.1108828,273019200.559735,339373739.8367112,436373393.8126621,233071340.91140547,196312870.09081855,304004869.8022986,232111462.78341404,612472761.6800549,361788487.94319415,388693915.00542426,624017837.84294,236942554.46233943,346034286.4803344
THA,DEU,2010,3403577344.0000005,3764211967.999999,7167789312.0,290405160.2808894,397248441.85052925,908462673.8826572,342606599.8466105,474363095.0649888,519868754.236179,235660786.5865991,234961832.25154716,336992563.3438231,288419693.081062,792239194.0650886,482907670.5095438,443002369.05433273,732396944.7530742,254054493.114556,434199040.0785188
THA,DEU,2011,3723118079.999999,4425761792.0,8148879871.999999,336150893.04362357,399600728.73474854,1013706959.6549228,394258664.1866923,594027631.8516403,451736723.7909075,276837323.7129504,256799155.0245144,440094490.7624814,353012273.5733677,1019908307.8787024,567140320.6372759,604088781.6249173,681896061.0926051,291318401.44777167,468303154.98287857
THA,DEU,2012,3514719231.9999995,5269848064.000001,8784567296.0,382788345.4220557,369917158.8314981,1011801622.6379464,371469368.50421846,565948636.8821845,396051733.9146843,249620212.68009135,167122153.12732065,604216869.2565763,436933600.8757437,1172422798.8543022,570856519.5716642,842546337.4262108,812921703.2874451,342633349.69288886,487316885.0351694
THA,DEU,2013,3882417919.9999995,5042415616.0,8924833536.0,426053621.3683109,377719435.5795801,1034663855.436871,456306390.491105,642107871.6406384,481403004.998516,282032741.83619934,182130998.6487791,544575645.198902,368848953.6722507,1081542553.6807487,605454118.4097843,858048441.9996977,785881067.6114309,351754533.2295757,446310302.19761
THA,DEU,2014,4261061631.999998,4941770752.0,9202832383.999998,393537836.2148888,522007647.240948,1113210743.2110927,489721156.81587166,684006861.6140949,567229323.0731752,302359785.2872317,188988278.542696,462482655.2886152,377730697.8762632,1065015458.8660887,571585170.8109571,871712960.773355,848966484.6318142,339099233.58522624,405178090.1676804
THA,DEU,2015,4009233664.0,4263129088.0000005,8272362752.0,342914541.723419,384676141.3489756,1040779254.2403857,466835879.81711537,710613986.7852228,569797109.4298131,315590191.86621535,178026558.78885332,377067312.58687377,300149297.5468012,924856047.0195566,492991459.6826522,675592640.4157193,855206200.7663745,316301342.61198056,320964787.3700424
THA,DEU,2016,4181840896.0,4570146303.999999,8751987200.0,324822672.06831956,371721418.32051945,1113353393.413492,406969325.9916776,860136176.703568,554954947.9972997,344365762.1896568,205517199.3154671,367987110.7115944,301543654.6296113,993781944.356027,481277468.91753125,835965689.298046,937033752.684678,324842607.03621256,327714076.3662991
THA,DEU,2017,4631507967.999999,4848712192.0,9480220160.0,384112381.45823795,490379740.5245466,1184408304.941012,489740459.2681123,877516773.3395015,644190479.1126572,385260982.5512285,175898846.804704,386564081.07967794,390901376.4918372,1096368034.2624774,497616517.4222438,809316703.3101321,1056352526.8781096,349231690.7421713,262361261.81335083
THA,DEU,2018,4606428671.999999,5367636480.0,9974065152.0,314815442.98393697,453371923.9983213,1263197374.8036404,492914951.52328753,853644198.3906388,660301582.937185,388454053.9882034,179729143.3747865,371873453.1384912,431474406.4326586,1178542516.7425091,564908407.9638759,930547265.993532,1131625185.7645926,385687345.55515623,372977898.409184
THA,DEU,2019,3982202367.9999995,4932575231.999999,8914777599.999998,291389629.170556,431318508.3696787,1060753236.5313792,383381020.0857823,772551076.1237847,532608839.1106406,382868299.95937407,127331758.64880416,376685725.19356215,432245476.4573481,1041781142.4362208,478118440.6849781,824380492.620425,1048744462.3196236,416659307.2770296,313960185.0108121
THA,DEU,2020,3510766591.9999995,4145627391.9999995,7656393983.999999,291234527.2934379,371574608.5453803,926342684.1235104,400586731.0710679,581002712.520569,480219801.6255492,363032495.8767276,96773030.94375736,335244195.8172198,343531627.574229,879293065.6459008,473641310.5549289,571493417.7537248,917203426.0563208,378786325.9105788,246434022.6870966
THA,DEU,2021,4033139968.0,4842897920.0,8876037888.0,295582676.35454404,450897232.72783023,1027002008.5110878,439237352.6460651,730009937.5694917,572674296.5218724,380892684.7061482,136843778.9629603,334527898.08464384,422741999.887884,940841516.5280263,483110319.1089608,768118383.3376641,1160501081.1786838,417508349.1545697,315548372.7195674
THA,DEU,2022,3643897343.9999995,4402978304.0,8046875648.0,269858326.6048121,405628791.0398888,983122903.3617884,383396881.6043009,563220987.5857325,555844696.5177834,474012762.0135715,8811995.272122063,311309969.09936076,367000154.8126136,843408337.9180688,448193604.12542975,610596038.8875632,1254515506.0368474,490417749.3517333,77536943.76838298
THA,DEU,2023,3314167295.9999995,4288062975.9999995,7602230271.999999,233708234.3336682,331603401.71015644,842425803.1667831,306126257.76229393,590258284.6918943,601881368.6920224,400314697.5525989,7849248.090582479,285479126.11165506,319788220.86720043,819147243.6179593,357068162.9712283,665463189.4806031,1286896363.3498404,455376261.9513428,98844407.65017071
THA,HKG,2006,8080013312.0,3572914943.9999995,11652928256.0,475703086.18696046,1243652414.407417,1111107243.0913646,1079620628.9159856,180672526.85891145,1932542577.5421193,325719639.3690179,1730995195.6282237,168283401.11277688,344867121.2679919,557346270.2324373,508857720.4986319,91184024.91629486,1020641746.8058408,191067545.4923567,690667113.6736695
