country_a,country_b,year,tradeagreementindex,maritime_connectivity,sentiment_index,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
PHL,KOR,2023,9,0.4,0.4958264073408144,157738079.76723278,872757638.9717977,447727430.4313453,55325896.65988887,151631947.6287926,797678153.7105058,100451277.44723293,19557287.383203927
PHL,MYS,2006,14,0.4,0.656239611031028,175308297.02901745,300899722.7924114,331456080.77536726,32998546.254483745,88500688.37901253,1337092399.3242784,47748218.21814322,615389199.2272857
PHL,MYS,2007,14,0.4,0.6696653253423706,158450500.93693453,403230140.9818523,250514803.1768855,30532428.38110511,138849269.7646503,837907480.9675837,41858530.17295154,845896781.6180371
PHL,MYS,2008,14,0.4,0.6605664318988673,173412152.7798294,514169579.68677735,191926578.41232574,32643661.392070442,96307027.49194956,545568786.0642619,44929375.3047468,436975126.86803883
PHL,MYS,2009,14,0.4,0.6728733219450481,136739480.9461572,280016030.4277228,141945660.09997797,24869276.462693248,69208796.27585065,449486923.41725844,44525289.90639733,279232094.46394247
PHL,MYS,2010,14,0.4,0.6601312652218541,163759756.29311016,362187038.31904703,151686607.63198298,24824054.28761372,77617356.63201256,241156501.20269194,35960693.81605227,381199031.8174894
PHL,MYS,2011,14,0.4,0.6573787066078132,221163831.41606516,172052750.23788583,128790038.95787743,23199399.861198023,41538399.37279883,76452428.24604616,31805738.882912662,403985829.02521586
PHL,MYS,2012,14,0.4,0.6354105852131005,190377932.84627587,177095263.55493686,148576454.80166942,16732328.515171941,49455813.42051597,203452239.50805992,30976209.08288773,181071166.27048224
PHL,MYS,2013,14,0.4,0.5216558291587422,216019298.9091887,224192128.70539558,177370590.84255087,10265175.898677029,66266916.543299906,224769531.3773933,85407481.39647599,253482444.32701853
PHL,MYS,2014,14,0.4,0.5452029414120075,219691344.08363563,224801779.60426098,120441802.75677234,9440881.46768139,55235434.83227072,236012812.4327475,41914064.9380035,195429815.88462785
PHL,MYS,2015,14,0.4,0.3766401691904296,215087625.6145678,217177132.34770697,124131796.37444992,10570390.687463567,52736697.729768485,255506228.6604892,45667763.51769404,217882045.06785998
PHL,MYS,2016,14,0.4,0.3533760200270028,246733297.6826066,178737299.26037034,153699473.58911812,10670652.372155977,51458240.97365011,184310958.1770571,52314699.021841034,240165362.92320064
PHL,MYS,2017,14,0.4,0.3300165260044043,325290026.5417925,291533965.3937555,313902053.09417695,12879119.310059944,72848720.94811623,352837550.3752466,51183463.53123209,46386412.80562005
PHL,MYS,2018,14,0.4,0.4067203081217817,321466014.3139039,359416802.2122339,375635133.60728925,15437563.9009873,78356256.7048755,438464286.12668175,61701660.90058316,86163306.23344508
PHL,MYS,2019,14,0.4,0.4009922530503507,285092043.4616825,368999417.24695456,289226784.51896447,17076015.456142686,158390124.8107366,389626371.20684075,53619086.234650806,44211437.06402734
PHL,MYS,2020,14,0.4,0.3707898047527799,329426291.27092385,311091474.14375585,257572974.17123088,17735421.048879065,109703265.78582206,420030525.3338641,66747891.80783575,33221756.43768843
PHL,MYS,2021,14,0.4,0.3808993461057921,326306274.4069844,377539868.43710405,277013728.05540746,17917643.193111315,85548920.24772282,395848118.5528304,62401026.824874476,27733668.281964988
PHL,MYS,2022,14,0.4,0.4224916138816006,461809955.2308002,426324062.12233025,304161333.4036111,17100432.160452973,122508246.1783611,468455157.9131396,96334839.26248033,37818997.728824094
PHL,MYS,2023,14,0.4,0.4509724297977063,274623489.08157355,421424347.8048694,246965203.9149823,12267543.40878055,96340063.06787823,466953312.567383,82489138.45746706,26833477.69706596
PHL,NLD,2006,0,0.3,0.6333592235314012,317234172.1069779,41665672.67867803,252012962.74426964,42158797.73650177,56145058.93095296,609346567.6032844,78295713.41760756,3926615998.7817283
PHL,NLD,2007,0,0.3,0.628889164692586,384973657.9731195,65512893.46215649,294252056.5760458,23669849.2075218,22007762.88150729,319905390.9588119,70561244.24090478,3300601432.699932
PHL,NLD,2008,0,0.3,0.6219124937890691,445695715.22684026,52614914.72651294,346975757.3439906,29940550.23332839,15700229.750659434,211593990.6680393,85911818.61816484,2668275887.432464
PHL,NLD,2009,0,0.3,0.6180604610287078,335548605.3129939,33156876.473544564,210466399.197774,30158748.078361675,13435154.965421211,994604191.4925532,84062651.00098255,2196495821.478369
PHL,NLD,2010,0,0.3,0.6343352765025237,631633523.636714,46366381.39754637,252969086.82369667,22046375.600007895,18763830.648141123,239307823.5007507,76589267.75887579,1214068350.6342676
PHL,NLD,2011,0,0.3,0.6831248754547755,605646279.1227709,103400101.79270718,268555834.09724075,33852110.567724496,15463698.595695969,39241950.87008299,81456632.2244472,597162528.7293307
PHL,NLD,2012,0,0.3,0.6381830417100673,472161105.81762195,98941501.99294169,303927242.153665,37814093.36411325,22027722.67148061,82701563.94116893,94652577.69849077,407736688.36051744
PHL,NLD,2013,0,0.3,0.5486150800393688,420572232.0863056,81887331.4552914,362053403.76101816,30280329.466279056,37979492.639242925,40402589.12054784,83054538.86983596,585239522.6014792
PHL,NLD,2014,0,0.3,0.5536949750358617,523032310.14628714,97700116.20275994,293044816.8669299,40427564.0373941,33295387.920921195,31307601.579431795,96499053.83146009,682392349.4148159
PHL,NLD,2015,0,0.3,0.4108552270045519,521834488.07556146,106704775.45345905,277008594.05493695,26129467.90729291,30527413.339432545,59586360.66996255,92898416.7225869,568701715.7767675
PHL,NLD,2016,0,0.3,0.3735909601582026,554102065.0528613,76392242.87043352,231098049.20630944,16224061.152043175,47725244.30930455,74926316.23799556,87663653.25243588,524569551.9186164
PHL,NLD,2017,0,0.3,0.3015077726543147,758891763.1257572,102685534.8233174,355044553.1555758,22102715.58714422,49559516.363565,794452022.4996027,98060345.2725949,88879069.17244296
PHL,NLD,2018,0,0.3,0.327583351404504,554756086.6029874,83694311.92026284,396169856.9434196,28732365.326450847,48790882.570261955,961857255.357558,99856753.44444159,58772247.83461765
PHL,NLD,2019,0,0.3,0.3063755455733055,563017414.3981152,83269499.40468965,296826436.0935955,27669503.42131264,32679198.74195461,841981393.5506216,93171772.35531424,55511118.03439653
PHL,NLD,2020,0,0.3,0.374832453314231,511810249.4518884,86204098.7558036,246738504.79885972,24131275.806461446,31359584.931864895,629048332.5694193,87020487.52690656,35876650.15879613
PHL,NLD,2021,0,0.3,0.4041241823026626,635183588.4140837,128991843.05123739,233561941.06988534,27578755.379120618,33705139.27521545,665417562.845956,104423329.39011323,41703344.5743879
PHL,NLD,2022,0,0.3,0.4220402892336338,837776948.3935333,132419608.10788734,243880821.7140648,26381343.065781344,165823217.94043413,999381592.4033569,119571838.16015153,72190294.21479048
PHL,NLD,2023,0,0.3,0.3873582195576334,516901617.19399065,65413852.06066905,199343279.14389932,14878613.469888618,51904033.66223173,1272434644.2977266,124905082.3511117,62447229.82048234
PHL,SGP,2006,14,0.4,0.6634807386159297,90566264.23925675,179271169.2759178,421667570.2554706,51436313.21387898,74342290.87901771,1108702463.9247625,59544791.38623639,1877223440.8254592
PHL,SGP,2007,14,0.4,0.6803512016206604,55708580.57270843,684817541.236369,251018020.81996876,30277824.870464493,58940886.797884725,1106300843.4862735,50547444.18754348,1152178298.0287879
PHL,SGP,2008,14,0.4,0.6163790200645033,61205216.20577833,699417928.400991,172224451.00965166,20051345.850635406,57064002.192363776,812818541.3071601,53766633.626844995,834377961.4065746
PHL,SGP,2009,14,0.4,0.6669611500866128,73907455.23050456,422047175.6574263,203717530.8679697,27408401.306870185,54258969.13719154,615837802.576559,82381086.05789912,1267558891.1655793
PHL,SGP,2010,14,0.4,0.6510474573945506,121082699.99782196,1013915715.8613875,367909445.93426174,45442282.57992852,94342916.15706818,959724780.488226,133255008.17850201,4815488494.802804
PHL,SGP,2011,14,0.4,0.6654656147386383,167521137.70812908,674320116.4694748,287676715.24357355,14311688.044471087,163593011.30390978,308821117.6814075,106182459.3450121,2555302778.204022
PHL,SGP,2012,14,0.4,0.6554220453266588,201824484.02132067,568828463.752428,757614636.0261811,50853327.94478515,198919708.14301914,865536341.5342419,125142444.2368998,1994622418.3411243
PHL,SGP,2013,14,0.4,0.5612550163928265,200329338.2165823,615478037.6389265,353751933.88369125,49597378.18090446,84683274.22028336,729203031.4641562,109965186.12108119,1750826828.2743747
PHL,SGP,2014,14,0.4,0.5537516982885126,246647512.71408808,693970506.7126441,332331570.39792347,56602459.00117959,169068887.57480475,772121494.6403627,142290418.93283826,1818189422.026159
PHL,SGP,2015,14,0.4,0.4582047691123599,188799571.4627866,392258690.42365026,265396240.18470043,51008615.87527998,67444649.94626072,771276326.3094318,122442372.87008922,1608413020.927801
PHL,SGP,2016,14,0.4,0.4397034728326942,205559416.28297094,374514026.693487,311384696.66873777,37131665.493242726,84478763.65935515,700413484.5277345,155759359.95994732,1609313722.7145245
PHL,SGP,2017,14,0.4,0.4308631750978632,192436937.53523505,573348238.5363418,651757732.7270565,39057772.5309495,81296077.14189038,1593394431.4892135,183844856.53436208,243790801.50495133
PHL,SGP,2018,14,0.4,0.4689035752454055,207921138.78152686,604828408.7663722,842350341.5913111,46503162.478556685,106857222.67399926,1512809414.7079017,205676742.17620274,284024192.8241287
PHL,SGP,2019,14,0.4,0.5084768435490276,198600200.9095981,578991171.117579,405091768.43147695,37018467.22249169,82522321.09632055,1643012428.761061,190097184.207957,236643162.2535158
PHL,SGP,2020,14,0.4,0.4092386475192321,199490849.41753703,497228607.8686027,313269914.2654372,59984109.406745024,89777098.859552,1659636763.5105653,215453426.93175334,135144509.73980725
PHL,SGP,2021,14,0.4,0.4712586391938835,203045761.21389925,649230152.7301077,371308722.3657954,43910715.470627025,92404855.02556206,1717415826.713995,223241388.5056464,181112465.97436672
PHL,SGP,2022,14,0.4,0.5014437169764865,209853126.84615156,922200060.7813582,313533612.11923665,40458026.43093917,241681252.11552504,1932472899.5444825,225523192.65708476,194360005.50522223
PHL,SGP,2023,14,0.4,0.4930873471026561,158931594.91544843,585083612.0568413,200410344.8425598,22477685.134043593,285025036.8509948,1051789684.6480645,182966754.317895,147791575.2341524
PHL,CHE,2006,0,0.0,0.8443518252366816,5562535.713600585,534275.9464173993,3597468.8192334026,1454074.9969308232,599434.7809124994,13513228.204499632,10095917.182686083,4988384.355719572
PHL,CHE,2007,0,0.0,0.7897800026610527,4542101.47923232,1215691.8962451953,4190912.341830745,1876092.8437270746,903562.0472500881,11905037.330254342,13894999.984176053,5941958.077284178
PHL,CHE,2008,0,0.0,0.6887378493642143,7670488.193533077,1905644.2462718713,3994153.101808272,3688621.64067513,1003801.9758650543,10955044.969909426,13641100.567218594,6676933.304718577
PHL,CHE,2009,0,0.0,0.6441347214690378,5819589.909438739,1762238.7579456072,5640668.238809234,4202596.458104315,1704112.292164509,7759728.842524333,15679695.921217902,10992277.57979536
PHL,CHE,2010,0,0.0,0.656336513658686,9149859.75902587,2888891.749334813,9457013.572431017,10103454.765303355,1331595.3490896055,21068657.41028552,28558736.18970838,24049791.20482144
PHL,CHE,2011,0,0.0,0.7044416317921551,23341564.451231588,4396732.395813232,18456401.048323754,91064268.21220207,4098253.855287667,3066968.171252289,62992423.727037884,64515228.13885148
PHL,CHE,2012,0,0.0,0.7076077736016915,16885716.779396992,5555719.765587909,17010302.60010642,184002957.39499527,2096412.049564613,18842660.912021276,83441258.91619225,55798571.58213522
PHL,CHE,2013,0,0.0,0.554964261079219,22981339.19103464,11961862.374064947,17818804.608019844,88917885.01193914,5779806.497471792,13062938.55326806,63130840.49170594,61652763.27249559
PHL,CHE,2014,0,0.0,0.5422579825250454,15208990.710766554,4177944.0225082445,19196462.7534812,60647171.783725865,6877383.607799363,5206630.859157712,52764295.074965954,71381073.18759508
PHL,CHE,2015,0,0.0,0.4442685382780402,21835700.347830124,5096475.181043717,17719435.028455097,97205595.04281037,8710883.84059744,10627172.58532002,74710357.44115241,26492764.532790843
PHL,CHE,2016,0,0.0,0.4950399403600422,54927554.20643356,8328750.01891631,20395406.3163575,157926281.997078,8874304.241835026,16365915.851056118,88273416.43371294,35591218.934610486
PHL,CHE,2017,0,0.0,0.3639927490517592,38249059.66886417,7557024.908353417,24677463.50556202,121000374.87058862,13861067.544210497,28280821.931940697,92002388.70751771,14839062.862962846
PHL,CHE,2018,8,0.0,0.3505943738645412,18947446.25201555,9515924.259098051,29780374.375547525,122600979.181898,6720366.956981132,24242120.76767379,95701279.81939344,20489972.38739251
PHL,CHE,2019,8,0.0,0.2770947532882208,16037310.68994311,10531297.868288796,34832251.53010823,166939148.31275383,17806786.03162648,34972419.00368647,86637102.17962512,8469444.383967966
PHL,CHE,2020,8,0.0,0.3294671262331808,20671787.81672508,16390085.165726528,26845368.12570121,199251694.9076681,22384828.70040661,36013333.34558112,61808420.50127185,4423377.4369194545
PHL,CHE,2021,8,0.0,0.397160346658831,31579006.266160052,13420477.085539224,34167413.883159675,239752952.10595578,5001015.075817483,41283947.754697315,70572540.14803723,6146135.6806332115
PHL,CHE,2022,8,0.0,0.4857477942184415,28484475.214913674,9712024.420209842,28602788.909173563,201595419.94754234,5447930.599548539,35379278.04777919,56564728.38116102,9604202.479671756
PHL,CHE,2023,8,0.0,0.53226082181906,34015097.6486067,17763529.42889305,26973679.584737577,223493222.2328027,8230062.005718807,26241795.402315553,71114188.1239192,12167433.573006405
PHL,THA,2006,14,0.3,0.6501156812148091,138656511.3188869,92971240.58160254,173039312.15250304,29913697.898159463,452450059.5499848,317481031.8540192,64396216.96080237,214654425.68404153
PHL,THA,2007,14,0.3,0.6361988833690491,185218409.31306583,98670715.16172302,198029591.9659982,32654120.819369555,479230287.550441,330706188.606728,53819921.29133085,136941805.29134354
PHL,THA,2008,14,0.3,0.6180210510903206,320052689.92121476,113921709.12059708,200525863.18356842,23183186.02768618,484170598.7576158,235176335.8053332,61926558.020702,130432627.16328233
PHL,THA,2009,14,0.3,0.6534586527030737,145810583.03037715,116599151.26353441,179408005.22494265,22467141.518467657,433243758.24992865,260293209.34660798,72681224.44194458,108754014.92419678
PHL,THA,2010,14,0.3,0.658510008113294,268525364.2629933,234243040.02836308,215629787.79261407,29445339.820859563,586160165.2441839,250723402.17559502,63696522.924162105,189268921.75122878
PHL,THA,2011,14,0.3,0.6921346574105871,200812641.4770383,243426812.51826102,266033089.84192613,33956225.02076413,519235051.6276595,107289059.0623026,70511970.13511834,462701870.31692994
PHL,THA,2012,14,0.3,0.6560751924790625,185727781.07002008,311672414.1687726,366587606.9798412,37640742.837344,657628799.5295751,302716876.15991217,91755944.62727244,443307146.62726223
PHL,THA,2013,14,0.3,0.549436894322084,213786530.89575556,211830919.0849791,226086533.19662026,28066609.313208845,568759420.7350595,316056187.4541088,70797133.42412286,242115289.896145
PHL,THA,2014,14,0.3,0.5484572720903974,247100438.4062017,388602141.48086786,323596873.46110773,29664880.852652706,530581964.9086087,320888385.90843713,102192054.58544812,291654732.39667624
PHL,THA,2015,14,0.3,0.4016024461974652,208906688.86503237,176299805.43985218,278244952.0026608,22424890.328562506,661663876.7311167,445446793.4135859,112692408.81191188,244586696.4072775
PHL,THA,2016,14,0.3,0.4053482677078077,196441496.23805758,152632804.87132522,228556063.733382,17945572.90340387,780484095.4264216,343582317.3298299,87643989.84145355,194940987.6561262
PHL,THA,2017,14,0.3,0.432987092822709,210060577.5101054,182719031.89229178,451754579.5552345,21891840.566135388,973030086.0688633,414670839.08781976,104652605.79927391,74266455.52027602
PHL,THA,2018,14,0.3,0.4651078915959696,283841821.34205383,204385262.38639066,417455741.37382734,24896429.27363216,899875381.7623062,422721741.9615085,124717321.33248475,67186364.5677963
PHL,THA,2019,14,0.3,0.430545783165589,274722957.0802713,181176997.937462,490394218.1442758,24746908.670328952,924447900.4593878,530969853.26815265,145372562.95184952,43937945.48827177
PHL,THA,2020,14,0.3,0.4234898162805439,271180322.6798328,171164974.16251606,464328369.41488177,20014094.5148932,678082518.5540621,704148280.0157427,185786547.76216292,25285164.89590842
