,country_a,country_b,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8,D,year
936,AUS,CHE,32615738.92151843,15504137.475899896,65467763.26585686,46539306.14493688,14549638.423926871,10148262.825122816,185898897.15641347,37666367.78632479,0.5682571730725849,2009
937,AUS,CHN,1088211764.281707,15257259443.90249,5575270727.430279,3579185643.4163465,1926044312.203178,3678534730.5733023,1290993730.7666285,2778649791.4260693,0.582422502981632,2009
938,AUS,DEU,84727772.96094102,195168332.3887948,290662865.3400326,29292508.24923701,375349369.4964753,57775336.77880671,187851356.92982024,95833577.85589232,0.602918137689974,2009
939,AUS,FRA,114439590.11404504,206074738.57032272,142427453.15617853,13985215.883660626,142500551.98756242,40304346.60727934,257893634.42037624,88566917.2605749,0.5991133191946393,2009
940,AUS,HKG,429552549.9560983,129722949.64821889,416245329.0252751,361223235.7464184,75563654.11788331,317475710.75609595,238166178.3807503,419273688.36925954,0.582422502981632,2009
941,AUS,IDN,587857431.0508289,1217599206.213253,539936726.6472989,292413489.364605,201272097.57448164,155067784.5500599,94712374.21312436,375017498.3863482,0.5335817405065356,2009
942,AUS,IND,435027516.8932213,4705560949.809513,938846423.6329044,5543820469.954043,170764285.60285315,37932754.21145392,165629603.3182355,122328396.5777738,0.6010342767396294,2009
943,AUS,JPN,2972559626.076769,17124733169.06605,2171038610.9435067,215494956.92194644,5980368928.204279,790207887.3305598,509223152.3480258,1184985765.1088665,0.5884849398265063,2009
944,AUS,KOR,693441233.0903556,7230921632.291753,1310501503.7879632,632986220.7921094,1448799303.9247243,378396806.6500059,334715588.4292597,683811087.0338267,0.5713124293363977,2009
945,AUS,MYS,232026438.8331761,801281036.4966797,527492346.0478879,57735786.03385432,91108591.56436248,612536856.8754772,84858481.61252062,177903822.53604174,0.5119563365868497,2009
946,AUS,NLD,380842994.0292477,484979219.6657725,189780705.9144504,25442586.198103342,78523858.41216181,44558568.81394201,281433512.87877953,135481626.0875428,0.5896583320901102,2009
947,AUS,PHL,221266682.8913231,205419129.64149204,158671308.68003124,12280199.152762638,68278670.0148895,52231536.81560009,127763864.80391476,107840159.99998663,0.5016641086022239,2009
948,AUS,SGP,256042923.22297847,1700362293.442841,295468981.48628575,663016847.2248956,120199378.07397962,283175639.3778141,165346113.68439615,954383855.4868093,0.4395942921621715,2009
949,AUS,THA,231016180.5228125,344054743.8379291,479689810.52328616,1293825051.4273791,803099069.5811731,110330613.47428344,113462091.5899944,114734535.04314232,0.431864225811419,2009
950,AUS,USA,1264090049.153645,881833125.6938488,1216066253.6269855,444770702.0630689,1149545312.043887,673360851.725203,1300865072.0167954,1049256921.676566,0.5360601116545815,2009
951,AUS,VNM,89167515.68758652,600126434.3228762,191099750.33576307,59580112.91013898,39360451.450033,28492791.168877605,15450746.88107451,130901397.24365003,0.4458019587142775,2009
952,CHE,ARE,27273649.548209246,28577127.41041241,171838554.2734194,400534803.2064689,19594523.353995748,9534227.829929575,276267491.5444088,1223864166.833156,0.5252639747480777,2009
953,CHE,AUS,133291145.08437411,55552077.80542317,254376567.3877108,69831326.33260334,155457990.40057582,40039418.47103154,675256820.9690257,526123997.5492554,0.5682571730725849,2009
954,CHE,CHN,129539827.83212055,568326714.9587936,1286383638.4688523,620981532.9876841,241351653.14736608,664113037.7263554,1127324344.4023476,702350706.47648,0.5621424089206797,2009
955,CHE,DEU,1642183679.0088298,4903264512.937983,8902681127.419956,2018978665.831906,3878200499.520138,2110994630.267018,5640644770.210996,5825245010.803173,0.538288477363477,2009
956,CHE,FRA,1020720134.6990644,2032368052.4665685,2142051802.4189024,1419822297.5095823,1491055759.2974613,549406359.6674948,3490051170.3770146,3104496647.563912,0.544858602618503,2009
957,CHE,HKG,42432542.677034445,147966342.89701676,189682220.01002043,1757531015.2859814,60140074.704492375,86657217.79874666,1610433503.235527,1346807771.3911808,0.5621424089206797,2009
958,CHE,IDN,40953698.82983127,39503745.42883943,65627003.66984761,39736579.37537276,59501011.8600322,17061457.696191497,52448121.8292411,46957981.31064409,0.5797202565880444,2009
959,CHE,IND,11481509.872657204,58815902.153008685,80596853.89901938,96689941.55876867,18541128.65814734,17828897.40247332,84928981.92044313,1722487536.5354822,0.6076107632489323,2009
960,CHE,JPN,209447098.2402613,1085914776.040686,425977699.2206127,781532225.6496631,418309971.066777,92938576.78533389,1895059458.6810064,2003250274.31566,0.5264948205826475,2009
961,CHE,KOR,64513854.732068665,142360490.94876233,381546122.0528247,99110935.9360435,222958060.4987669,73540612.85963343,555932668.9908153,302336261.98108524,0.534388096335462,2009
962,CHE,MYS,15777858.932630166,13215772.062320584,65946702.62778512,16302854.244420843,49092085.83290366,58497801.65166982,92782258.69956385,229314201.94870588,0.5907055958941322,2009
963,CHE,NLD,401079514.93494135,605597462.957437,851695437.22874,137260716.5258844,303970991.4295328,622881587.2409695,1606401604.6222315,649619949.060263,0.5305674320331817,2009
964,CHE,PHL,23727648.81941653,12949925.397301115,29461833.16752639,5412241.237260937,8711338.78349143,16345137.62104942,75531780.49680614,64019566.477148026,0.6028870351764959,2009
965,CHE,SGP,27763234.577044666,210463058.2952661,204026632.9483343,212651434.4240049,55908140.48844461,78616852.40772866,556020338.3427687,680259876.5164078,0.5191554274128164,2009
966,CHE,THA,17699731.102962524,12904033.997389888,41775799.22622551,42279935.83965513,23478159.599703435,29424073.6251305,101878710.23475248,629293572.3741806,0.6229181985469237,2009
967,CHE,USA,460615723.0728211,1434603227.56997,2079474989.5282493,1974303021.449483,719967335.0616832,405479089.8395077,5301941155.429087,5855294434.049199,0.5858395866171022,2009
968,CHE,VNM,6455940.01630235,1879871.302343292,22782400.751664843,249962184.1088407,83226086.56012005,5818748.138262102,16498679.019198364,168169626.10326818,0.565299808023882,2009
969,CHN,ARE,318363534.3320331,2856657343.567543,4972265325.924966,4191290212.4915137,1777768610.4975429,2713211287.582822,527937945.7937786,2212798475.8098016,0.5538036187155411,2009
970,CHN,AUS,598832130.2792137,11680331310.38759,3708745184.0907288,1711233494.1261697,972338920.2254668,1486067586.643473,464851118.8821176,1074644735.3652363,0.582422502981632,2009
971,CHN,CHE,60326433.06824781,278910281.4332823,590421328.5298502,391051484.4052022,121368376.48490211,248088699.49500343,600092134.2114447,508110030.3720671,0.5621424089206797,2009
972,CHN,DEU,1489231039.284372,5687327019.516618,13570466342.009453,4763948573.8508,10071717675.15057,7257785010.834882,3533729481.4221,6066268457.931198,0.5737808495821423,2009
973,CHN,FRA,1018836669.8456036,1660984921.1523426,4930957637.631611,3148603053.884535,3637440140.3089566,4442604043.778196,1654717908.3238103,2206022793.0749426,0.58050931426341,2009
974,CHN,HKG,3481202662.5864763,8461807128.103549,28079261502.423664,19748328330.33829,10131091662.456898,57667897858.6377,15223644495.929224,31780760343.524178,0.6668059451934241,2009
975,CHN,IDN,2162274054.127284,5110659514.544823,2820718555.7737203,1162863117.1860614,718940787.4278859,1478219080.9074764,479053064.5788674,1548300433.453882,0.4878263872654768,2009
976,CHN,IND,1251169986.9074209,10874990430.1101,5857507989.731377,2859970792.5721107,2187521500.635513,3907709671.516658,1399453218.3243504,2828418938.202471,0.5926287712974789,2009
977,CHN,JPN,3251342379.4904776,12817915687.906569,23834712304.388363,12244600166.31014,16290548677.991873,18857837548.938507,7423160906.21181,8227075160.762258,0.5780676350232163,2009
978,CHN,KOR,1071216094.0634604,10367145249.940462,8993589682.692999,2488702869.3013697,7060450017.757798,13503307361.267471,6815113687.635233,6021179549.3412,0.5672879246439128,2009
979,CHN,MYS,1868047228.084197,2570543309.4342666,2668233858.350655,1065305748.2169513,952545977.05799,9544068069.45105,763157364.2015898,1185605261.203301,0.4440074574849443,2009
980,CHN,NLD,1156532229.6881585,2793356410.403948,6394536011.52953,3073804815.896878,2766306041.809528,13764867966.142117,2619437265.4652915,5958335963.064548,0.5930478263714166,2009
981,CHN,PHL,318140473.1169169,683667967.408323,1466773062.248766,620894594.3515046,462279948.9035869,4459974473.972712,357792211.965383,650526676.0328078,0.5007887339210726,2009
982,CHN,SGP,583379832.3530126,5432866364.994066,4501271815.528976,1134418365.773901,4790632093.680102,11415929680.56093,866959713.6831545,2868397109.4258475,0.3945791791046409,2009
983,CHN,THA,1542388681.4670007,2491320701.2045417,2073441613.1578,676191966.5546268,570897269.7644278,5281170471.177423,526815370.86065793,830252645.8135226,0.4789894724762124,2009
984,CHN,USA,6351286087.985809,17563830383.173893,48613237703.53684,29484057207.15164,23597184302.3512,58693492716.14115,16836091420.161568,31314390739.4979,0.5754441984813621,2009
985,CHN,VNM,2000707870.3958893,3959311583.318173,3053762977.2733607,3048791101.143102,1743159078.3014405,1468446773.1327093,408436119.57209504,1435534128.8632295,0.4884433530924665,2009
986,DEU,ARE,527118714.3258682,760530820.1960092,2272138457.0269446,187311004.8389208,2448941063.3541174,636424848.8216858,566840287.0545803,1437848596.3818734,0.5395712307425585,2009
987,DEU,AUS,575161676.8339286,1636884662.7235868,1469841771.0042114,289077935.4664583,3120718376.4509573,278245719.8156592,925746549.2585024,930210028.4466949,0.602918137689974,2009
988,DEU,CHE,3009833055.1671906,6166490160.801619,13501003819.961514,5091735368.866831,6194610203.9747305,3545984768.199705,7992176826.466714,6931131428.561694,0.538288477363477,2009
989,DEU,CHN,1359166629.8291037,4644431371.204252,12127242457.231464,5751486723.028502,10542563076.682783,8540275004.487679,3976924434.832134,7896694302.704082,0.5737808495821423,2009
990,DEU,FRA,9903365581.106804,11991568460.73943,19954187127.111893,3137084378.3805737,39954582930.79352,6322647376.448697,8502321288.769728,19154131752.64936,0.0220719211651692,2009
991,DEU,HKG,323422863.6652323,615988343.7577444,1407992807.8052137,548120520.0542517,798099093.2045228,806909929.0667584,649872749.594789,823139164.851488,0.5737808495821423,2009
992,DEU,IDN,571777665.7883741,176607702.98027483,360133998.59680444,389822718.210292,222482054.69443312,146470979.98472333,118439870.2642347,215687345.4808636,0.6046337813241117,2009
993,DEU,IND,625755372.7458817,1816124123.1681693,2741498482.964863,1715578429.7858706,2489488012.2299747,366089874.1548446,751743137.1404849,1374678471.8099096,0.5646956996794443,2009
994,DEU,JPN,556238247.2982185,1717896220.1986363,2355704966.879868,283910817.9354106,4162937796.522498,3069570394.7123413,2177187287.873619,1611013148.5794094,0.5804938073493326,2009
995,DEU,KOR,241061417.16820884,1461339988.9447422,1897982139.1898289,222982319.6648857,3291559397.9507,2511462639.831573,652032459.950243,1248335989.2998178,0.5882082060226044,2009
996,DEU,MYS,322249003.6178245,305274060.2064203,713699527.9035572,85970541.51893112,320116667.79174995,1845284656.2928803,282587961.6922861,933371052.9763504,0.5659275861485993,2009
997,DEU,NLD,11787634708.87284,13765164094.108145,13677730766.29096,2894851210.312588,9362997764.605043,6070720885.438401,5279687323.7659855,14668494142.606031,0.062548280458183,2009
998,DEU,PHL,88049163.3306347,84736026.49796747,253972672.8453968,29848406.28340318,104878338.44312248,412780775.1175396,73237114.4997506,105810782.9821852,0.5885655116141577,2009
999,DEU,SGP,154752415.8516773,1460793493.042463,1352327118.0476325,134361032.59752575,1153026480.6859632,1768979212.1106887,563282845.1787663,586191322.4852827,0.5173590666426586,2009
1000,DEU,THA,304004869.8022986,232111462.78341404,612472761.6800549,361788487.94319415,388693915.00542426,624017837.84294,236942554.46233943,346034286.4803344,0.5927824353334619,2009
1001,DEU,USA,2538267685.6741166,8327656190.720689,11445078059.207272,1503904689.251571,27653505756.71508,5362254813.516951,10552862775.723286,11863059981.191032,0.5965811959448303,2009
1002,DEU,VNM,223504977.560954,53032807.91618016,256862642.44101825,508318997.5230739,267021007.43176,67386591.03023344,69120390.00763166,212874186.08914864,0.5407010461103242,2009
1003,FRA,ARE,358765380.0021196,759067888.4138404,1036759552.2622962,230521595.8534416,1324844728.254328,141887973.9152177,539358292.7144505,644977116.5843062,0.5446028050513765,2009
1004,FRA,AUS,289525168.5148107,791412645.5070691,384116904.4298605,49992487.01242764,1003618031.6405132,83526295.97229862,762681376.7353063,332190770.18771404,0.5991133191946393,2009
1005,FRA,CHE,1418328515.7894926,1799122297.2350953,2485335111.601172,995534351.0722774,1933291722.7611864,662194592.5205714,4258854705.895386,1167410383.12482,0.544858602618503,2009
1006,FRA,CHN,318402028.49613285,507276553.2533611,2360505537.7117395,1996442537.1172523,1344361901.3930018,2137701686.1066804,1112864952.5568006,1773632771.3650303,0.58050931426341,2009
1007,FRA,DEU,7664416728.367325,10269055772.865904,15159880180.634764,2159326678.525676,24039673696.02667,4297812487.065288,7526128922.852547,9973331645.661827,0.0220719211651692,2009
1008,FRA,HKG,395151045.04599655,138455587.5285532,326875245.1803439,468822055.52517945,769916100.6424443,531298534.66863054,429002255.33436376,426254024.0744879,0.58050931426341,2009
1009,FRA,IDN,158281675.46177444,57606703.418663576,247320528.4001665,196807466.19454288,277232339.0930255,110559587.51992382,68802142.96619116,103259764.9457121,0.6099552843543807,2009
1010,FRA,IND,177320226.36978123,475652574.41341394,664025352.6995852,802159602.745489,763471329.3873312,128059049.72378822,198965456.92589945,364714919.7347117,0.5829522961991821,2009
1011,FRA,JPN,550981997.2769971,651188551.9569501,902682092.0293396,295385037.9391604,1858255826.300418,902163872.034704,1094315836.8662894,746874081.5961412,0.5826933951547016,2009
1012,FRA,KOR,132785078.61516762,341325481.1382728,607944467.428665,138612160.37396592,1022201537.0637217,680499032.9915127,266612018.4698116,678168703.9188825,0.5813683365347647,2009
1013,FRA,MYS,119860619.95039958,96963787.64433764,255430544.28706577,65133837.22199578,549676939.7369303,560338308.3988769,96104076.7933449,206739309.96704897,0.599208982507463,2009
1014,FRA,NLD,4627116852.6541815,3774557031.9860153,3171647466.6795063,498900251.5313624,1899058595.3037271,1659720161.332016,2211129088.563753,2428558807.949438,0.0207617795148652,2009
1015,FRA,PHL,50251951.71707385,19084387.82777324,60434990.52726118,31688036.15326382,111006977.91392332,240356566.3478877,55778201.16294235,117353768.34987438,0.6012405892200163,2009
1016,FRA,SGP,449961936.656552,1625585525.902973,478133200.0845252,66499287.96888266,1569769999.4018018,897368858.785653,770310446.3893517,374627768.8102605,0.5912400247619277,2009
1017,FRA,THA,242873040.62918788,102060735.1769928,228164975.05587968,241665463.47192872,399889563.2171216,159716199.5935946,135354723.34831607,148700387.50697854,0.6070358294474096,2009
1018,FRA,USA,1797473272.8937595,3606920700.296784,3058949835.968844,544127747.1344317,7408970707.066665,1668033716.8993244,6092644292.938042,4559164398.802148,0.5910575749627902,2009
1019,FRA,VNM,84660144.94404192,13570849.411292728,120175378.16066396,290188407.70974475,89794125.76371534,34226042.31541371,71708702.28065328,83522941.41447438,0.5641701095302982,2009
1020,HKG,ARE,20802368.393619847,15520864.30800541,113511455.69775952,962218274.6772234,453631772.12619954,444967427.4934095,213373377.2508309,450072636.0529518,0.5538036187155411,2009
1021,HKG,AUS,280818133.73578125,209949485.0950696,508107908.4302018,1029426829.28199,293906105.5743029,1096593361.7055287,902126885.555295,605557818.6218312,0.582422502981632,2009
1022,HKG,CHE,11786277.927897653,31051454.688396707,66987866.33917359,970846217.1800364,146483030.43622696,104213178.4842562,635276937.7156852,40515997.22832719,0.5621424089206797,2009
1023,HKG,CHN,4728832573.560565,9325205342.342735,29272412053.87787,17860799476.951874,5678784058.937045,73887225584.84077,12169314074.254677,18258654867.23444,0.6668059451934241,2009
1024,HKG,DEU,199265621.61692587,262136684.5559902,1569973936.657749,2290494506.326152,1145478699.7357528,1863231930.9042475,1680537188.6292489,1743968791.5739338,0.5737808495821423,2009
1025,HKG,FRA,159801648.15211025,50578450.5255344,503931254.1436522,1079436108.40389,618595980.9017173,627709305.7915063,545307980.5403205,302708903.5412686,0.58050931426341,2009
1026,HKG,IDN,67752516.65017907,327801333.1817966,239504751.26069883,439430714.957544,46749836.84280973,699129512.9901471,93218777.88569796,385132300.23112667,0.5807477552410414,2009
